year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,1,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4452.00,620.00,227.40,34.29,138.24,0.00,220.07,46.00,2.00,50144.00,23750.00,4292.00,5431.00,0.00,16671.00
2025,1,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",235.00,38.00,17.36,4.57,9.12,0.00,6.95,2.00,0.00,3373.00,1213.00,1216.00,643.00,0.00,301.00
2025,1,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",359.00,69.00,27.66,3.40,22.27,0.00,15.68,2.00,6.00,5411.00,1638.00,1833.00,1252.00,0.00,688.00
2025,1,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",296.00,59.00,23.31,5.84,19.32,0.00,10.52,7.00,1.00,3974.00,1906.00,502.00,945.00,0.00,621.00
2025,1,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",382.00,85.00,31.02,9.11,21.12,0.00,23.75,9.00,3.00,6057.00,2168.00,884.00,1174.00,0.00,1831.00
2025,1,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",101.00,26.00,9.40,2.50,12.78,0.00,1.32,1.00,0.00,2031.00,639.00,423.00,576.00,0.00,393.00
2025,1,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",27.00,9.00,4.75,1.00,2.59,0.00,0.67,1.00,0.00,598.00,276.00,69.00,239.00,0.00,14.00
2025,1,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",111.00,35.00,12.44,1.06,11.72,0.00,9.79,2.00,1.00,1723.00,766.00,37.00,439.00,0.00,481.00
2025,1,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",90.00,16.00,8.26,2.71,2.58,0.00,2.45,8.00,1.00,1073.00,526.00,335.00,105.00,0.00,107.00
2025,1,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1044.00,269.00,101.79,10.49,90.98,0.00,65.74,21.00,0.00,16962.00,6890.00,1603.00,3982.00,0.00,4487.00
2025,1,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",103.00,23.00,12.50,0.78,3.43,0.00,6.29,6.00,0.00,1331.00,737.00,56.00,203.00,0.00,335.00
2025,1,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",134.00,22.00,8.83,0.00,8.86,0.00,4.31,3.00,0.00,1322.00,539.00,0.00,336.00,0.00,447.00
2025,1,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,236.00,189.00,0.00,47.00,0.00,0.00
2025,1,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",66.00,13.00,6.24,0.76,1.50,0.00,4.49,4.00,0.00,1494.00,798.00,208.00,214.00,0.00,274.00
2025,1,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",175.00,20.00,6.89,0.59,6.10,0.00,6.41,18.00,3.00,910.00,243.00,69.00,328.00,0.00,270.00
2025,1,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",904.00,268.00,45.45,2.31,98.42,0.00,121.82,70.00,0.00,22101.00,4721.00,223.00,4261.00,0.00,12896.00
2025,1,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",76.00,23.00,8.16,0.76,8.42,0.00,5.66,2.00,0.00,1101.00,459.00,57.00,292.00,0.00,293.00
2025,1,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",62.00,14.00,5.14,0.00,4.92,0.00,3.94,2.00,0.00,783.00,329.00,0.00,191.00,0.00,263.00
2025,1,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",38.00,7.00,0.37,0.00,1.59,0.00,5.04,5.00,0.00,536.00,48.00,0.00,71.00,0.00,417.00
2025,1,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",178.00,48.00,16.07,0.19,17.07,0.00,14.67,4.00,0.00,3570.00,1324.00,13.00,830.00,0.00,1403.00
2025,1,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",37.00,4.00,1.32,0.00,0.46,0.00,2.21,0.00,0.00,104.00,34.00,0.00,13.00,0.00,57.00
2025,1,F9,Frontier Airlines,BTV,"Burlington, VT: Burlington International",31.00,6.00,2.00,0.00,1.08,0.00,2.92,1.00,0.00,337.00,187.00,0.00,61.00,0.00,89.00
2025,1,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",107.00,20.00,3.05,0.00,4.09,0.00,12.86,0.00,0.00,982.00,100.00,0.00,135.00,0.00,747.00
2025,1,F9,Frontier Airlines,BUR,"Burbank, CA: Bob Hope",47.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,391.00,76.00,0.00,77.00,0.00,238.00
2025,1,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",182.00,34.00,9.09,0.44,8.44,0.00,16.03,6.00,0.00,2115.00,573.00,27.00,376.00,0.00,1139.00
2025,1,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",4.00,2.00,1.29,0.00,0.11,0.00,0.61,0.00,0.00,47.00,28.00,0.00,2.00,0.00,17.00
2025,1,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",500.00,129.00,25.13,3.29,32.86,0.00,67.73,9.00,1.00,9444.00,1936.00,464.00,1246.00,0.00,5798.00
2025,1,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",222.00,59.00,15.21,0.60,21.03,0.00,22.16,8.00,0.00,3784.00,963.00,9.00,887.00,0.00,1925.00
2025,1,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",8.00,3.00,1.31,0.00,0.29,0.00,1.40,0.00,0.00,169.00,69.00,0.00,21.00,0.00,79.00
2025,1,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",302.00,49.00,11.67,1.39,12.68,0.00,23.26,16.00,1.00,3716.00,1042.00,36.00,553.00,0.00,2085.00
2025,1,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",93.00,23.00,6.55,0.00,10.35,0.00,6.10,4.00,1.00,1099.00,421.00,0.00,402.00,0.00,276.00
2025,1,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1662.00,423.00,95.77,9.30,128.80,0.00,189.13,31.00,0.00,31433.00,9311.00,1609.00,4837.00,0.00,15676.00
2025,1,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",627.00,188.00,38.25,5.09,61.58,0.00,83.08,46.00,2.00,14929.00,3999.00,554.00,3352.00,0.00,7024.00
2025,1,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",11.00,3.00,0.59,0.00,0.95,0.00,1.46,0.00,0.00,307.00,51.00,0.00,59.00,0.00,197.00
2025,1,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",137.00,26.00,7.13,0.13,5.45,0.00,13.29,2.00,0.00,1660.00,453.00,6.00,283.00,0.00,918.00
2025,1,F9,Frontier Airlines,EGE,"Eagle, CO: Eagle County Regional",28.00,9.00,1.00,0.70,6.28,0.00,1.02,2.00,1.00,315.00,59.00,19.00,209.00,0.00,28.00
2025,1,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",51.00,11.00,1.33,0.52,3.57,0.00,5.58,0.00,0.00,619.00,79.00,33.00,135.00,0.00,372.00
2025,1,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",93.00,34.00,11.02,0.00,17.46,0.00,5.52,3.00,0.00,2987.00,1631.00,0.00,894.00,0.00,462.00
2025,1,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,57.00,0.00,0.00,0.00,0.00
2025,1,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",134.00,46.00,13.01,1.38,18.17,0.00,13.43,3.00,1.00,4322.00,1177.00,353.00,885.00,0.00,1907.00
2025,1,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",11.00,3.00,0.24,0.24,0.20,0.00,2.32,0.00,0.00,230.00,20.00,20.00,25.00,0.00,165.00
2025,1,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",92.00,11.00,4.07,0.00,2.83,0.00,4.10,1.00,0.00,1134.00,205.00,0.00,80.00,0.00,849.00
2025,1,F9,Frontier Airlines,HOU,"Houston, TX: William P Hobby",22.00,6.00,1.88,0.00,3.12,0.00,1.00,1.00,0.00,393.00,218.00,0.00,83.00,0.00,92.00
2025,1,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",71.00,13.00,5.46,0.21,3.08,0.00,4.25,3.00,0.00,1153.00,438.00,17.00,225.00,0.00,473.00
2025,1,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",313.00,117.00,25.16,2.21,61.31,0.00,28.32,23.00,0.00,8053.00,2850.00,92.00,2742.00,0.00,2369.00
2025,1,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",27.00,5.00,2.07,0.32,0.23,0.00,2.38,0.00,0.00,394.00,79.00,79.00,24.00,0.00,212.00
2025,1,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",110.00,23.00,4.87,1.00,2.82,0.00,14.31,0.00,0.00,1550.00,297.00,43.00,138.00,0.00,1072.00
2025,1,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",29.00,12.00,2.87,0.00,3.08,0.00,6.04,0.00,0.00,1376.00,299.00,0.00,199.00,0.00,878.00
2025,1,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",186.00,35.00,18.77,0.00,9.41,0.00,6.82,4.00,0.00,2539.00,1510.00,0.00,339.00,0.00,690.00
2025,1,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",979.00,213.00,35.47,6.68,85.70,0.00,85.16,11.00,0.00,16431.00,4099.00,1230.00,4331.00,0.00,6771.00
2025,1,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",415.00,81.00,21.85,1.46,19.12,0.00,38.57,6.00,0.00,4800.00,1497.00,83.00,715.00,0.00,2505.00
2025,1,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",240.00,72.00,14.73,0.76,28.90,0.00,27.62,6.00,0.00,5154.00,1287.00,157.00,1420.00,0.00,2290.00
2025,1,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",2.00,1.00,0.07,0.00,0.00,0.00,0.93,0.00,0.00,46.00,3.00,0.00,0.00,0.00,43.00
2025,1,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",12.00,3.00,1.95,0.00,0.34,0.00,0.72,1.00,0.00,169.00,103.00,0.00,20.00,0.00,46.00
2025,1,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1572.00,352.00,81.81,14.61,109.55,0.00,146.03,25.00,0.00,31425.00,7818.00,2814.00,5230.00,0.00,15563.00
2025,1,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",13.00,1.00,0.70,0.00,0.00,0.00,0.30,0.00,0.00,23.00,16.00,0.00,0.00,0.00,7.00
2025,1,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",205.00,59.00,17.29,0.00,9.34,0.00,32.37,7.00,0.00,4600.00,1933.00,0.00,301.00,0.00,2366.00
2025,1,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",10.00,3.00,1.09,0.00,0.00,0.00,1.91,0.00,0.00,553.00,99.00,0.00,0.00,0.00,454.00
2025,1,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",326.00,111.00,22.40,0.77,41.71,0.00,46.11,5.00,0.00,10805.00,3261.00,88.00,3192.00,0.00,4264.00
2025,1,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",31.00,1.00,0.05,0.00,0.00,0.00,0.95,0.00,0.00,21.00,1.00,0.00,0.00,0.00,20.00
2025,1,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",84.00,21.00,7.27,0.65,5.04,0.00,8.03,0.00,0.00,1058.00,424.00,36.00,169.00,0.00,429.00
2025,1,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",48.00,16.00,2.28,0.07,4.74,0.00,8.91,2.00,0.00,781.00,76.00,1.00,169.00,0.00,535.00
2025,1,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Will Rogers World",31.00,9.00,2.88,0.00,1.83,0.00,4.29,0.00,0.00,406.00,105.00,0.00,54.00,0.00,247.00
2025,1,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",13.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,84.00,0.00,0.00,0.00,0.00,84.00
2025,1,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",187.00,38.00,12.30,0.42,8.75,0.00,16.54,2.00,1.00,3577.00,2136.00,15.00,296.00,0.00,1130.00
2025,1,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",223.00,62.00,18.77,2.02,10.60,0.00,30.61,7.00,0.00,5468.00,1616.00,83.00,500.00,0.00,3269.00
2025,1,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",12.00,2.00,0.59,0.00,0.00,0.00,1.41,1.00,0.00,470.00,196.00,0.00,0.00,0.00,274.00
2025,1,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",99.00,34.00,11.10,0.00,13.10,0.00,9.80,1.00,0.00,2815.00,1000.00,0.00,854.00,0.00,961.00
2025,1,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",123.00,22.00,7.32,0.00,4.24,0.00,10.43,1.00,0.00,1405.00,440.00,0.00,168.00,0.00,797.00
2025,1,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",704.00,246.00,57.70,3.44,43.72,0.00,141.14,20.00,1.00,24086.00,7649.00,923.00,2062.00,0.00,13452.00
2025,1,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",655.00,122.00,27.29,2.40,20.11,0.00,72.20,6.00,0.00,10509.00,2217.00,189.00,764.00,0.00,7339.00
2025,1,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",9.00,2.00,0.00,0.22,0.56,0.00,1.23,0.00,0.00,287.00,0.00,22.00,61.00,0.00,204.00
2025,1,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",23.00,9.00,1.63,0.56,2.15,0.00,4.66,0.00,0.00,743.00,77.00,78.00,135.00,0.00,453.00
2025,1,F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",6.00,2.00,0.93,0.00,1.00,0.00,0.07,0.00,0.00,350.00,202.00,0.00,132.00,0.00,16.00
2025,1,F9,Frontier Airlines,PSP,"Palm Springs, CA: Palm Springs International",24.00,4.00,0.86,0.00,0.17,0.00,2.96,0.00,0.00,443.00,25.00,0.00,15.00,0.00,403.00
2025,1,F9,Frontier Airlines,PWM,"Portland, ME: Portland International Jetport",21.00,3.00,0.28,0.00,0.00,0.00,2.72,0.00,0.00,521.00,61.00,0.00,0.00,0.00,460.00
2025,1,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",248.00,53.00,7.02,1.11,21.14,0.00,23.73,9.00,1.00,2966.00,489.00,58.00,776.00,0.00,1643.00
2025,1,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",246.00,60.00,12.39,4.98,32.24,0.00,10.38,2.00,0.00,4208.00,1563.00,571.00,1266.00,0.00,808.00
2025,1,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",212.00,40.00,8.29,1.05,11.80,0.00,18.86,2.00,3.00,2983.00,602.00,38.00,899.00,0.00,1444.00
2025,1,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",55.00,13.00,3.60,0.81,4.44,0.00,4.14,0.00,0.00,656.00,147.00,49.00,158.00,0.00,302.00
2025,1,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",117.00,20.00,4.42,1.24,4.21,0.00,10.12,2.00,0.00,1212.00,297.00,40.00,122.00,0.00,753.00
2025,1,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",375.00,81.00,18.90,1.82,22.95,0.00,37.33,0.00,0.00,5184.00,1447.00,71.00,948.00,0.00,2718.00
2025,1,F9,Frontier Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",83.00,12.00,1.66,1.57,2.77,0.00,6.00,0.00,0.00,683.00,84.00,142.00,109.00,0.00,348.00
2025,1,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",507.00,208.00,64.81,4.33,73.82,0.00,65.05,9.00,4.00,16714.00,6560.00,307.00,4280.00,0.00,5567.00
2025,1,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",234.00,43.00,12.00,2.17,6.13,0.00,22.70,2.00,0.00,1968.00,531.00,51.00,163.00,0.00,1223.00
2025,1,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",73.00,13.00,6.80,0.00,2.98,0.00,3.22,0.00,0.00,1000.00,643.00,0.00,169.00,0.00,188.00
2025,1,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",94.00,21.00,4.16,1.00,4.76,0.00,11.08,1.00,1.00,1328.00,183.00,58.00,278.00,0.00,809.00
2025,1,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",49.00,15.00,3.58,0.00,8.40,0.00,3.03,0.00,1.00,612.00,168.00,0.00,319.00,0.00,125.00
2025,1,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",76.00,19.00,6.51,0.79,6.21,0.00,5.48,5.00,1.00,1534.00,716.00,36.00,395.00,0.00,387.00
2025,1,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",26.00,2.00,0.31,0.00,1.69,0.00,0.00,0.00,0.00,83.00,11.00,0.00,72.00,0.00,0.00
2025,1,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",566.00,158.00,33.73,0.18,76.75,0.00,47.33,13.00,1.00,11280.00,3073.00,10.00,3292.00,0.00,4905.00
2025,1,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",78.00,13.00,2.74,1.00,0.31,0.00,8.95,0.00,3.00,670.00,81.00,24.00,8.00,0.00,557.00
2025,1,F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",9.00,2.00,1.04,0.00,0.48,0.00,0.48,0.00,0.00,180.00,94.00,0.00,40.00,0.00,46.00
2025,1,F9,Frontier Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",4.00,2.00,1.00,0.68,0.32,0.00,0.00,0.00,0.00,87.00,50.00,25.00,12.00,0.00,0.00
2025,1,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",140.00,25.00,6.44,1.30,4.13,1.00,12.13,1.00,0.00,1169.00,212.00,46.00,143.00,23.00,745.00
2025,1,G4,Allegiant Air,ALB,"Albany, NY: Albany International",43.00,5.00,2.40,0.00,1.16,0.00,1.44,0.00,0.00,428.00,250.00,0.00,56.00,0.00,122.00
2025,1,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",135.00,26.00,5.13,0.00,8.96,0.00,11.91,1.00,0.00,1640.00,274.00,0.00,322.00,0.00,1044.00
2025,1,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",42.00,17.00,4.08,0.50,5.66,0.00,6.76,0.00,0.00,1722.00,876.00,13.00,223.00,0.00,610.00
2025,1,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",209.00,52.00,9.46,1.03,10.16,1.08,30.26,5.00,1.00,3803.00,651.00,225.00,473.00,53.00,2401.00
2025,1,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",554.00,112.00,23.12,11.11,42.13,0.05,35.59,1.00,1.00,9466.00,2273.00,1261.00,2235.00,3.00,3694.00
2025,1,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",47.00,1.00,0.95,0.00,0.05,0.00,0.00,0.00,0.00,37.00,35.00,0.00,2.00,0.00,0.00
2025,1,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",29.00,5.00,2.84,0.03,1.00,0.00,1.13,0.00,0.00,213.00,92.00,3.00,25.00,0.00,93.00
2025,1,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",46.00,5.00,2.00,1.00,1.48,0.00,0.52,0.00,0.00,341.00,241.00,32.00,53.00,0.00,15.00
2025,1,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",76.00,8.00,2.99,1.00,0.12,0.00,3.89,0.00,1.00,1234.00,125.00,942.00,7.00,0.00,160.00
2025,1,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",66.00,13.00,4.76,0.84,5.70,0.00,1.71,4.00,0.00,1318.00,586.00,351.00,271.00,0.00,110.00
2025,1,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,72.00,51.00,0.00,21.00,0.00,0.00
2025,1,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",125.00,30.00,5.26,4.77,2.70,0.00,17.27,2.00,0.00,5434.00,1604.00,1290.00,959.00,0.00,1581.00
2025,1,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",39.00,8.00,3.24,2.00,0.20,0.00,2.55,0.00,0.00,655.00,261.00,166.00,22.00,0.00,206.00
2025,1,G4,Allegiant Air,BOS,"Boston, MA: Logan International",17.00,2.00,1.13,0.00,0.87,0.00,0.00,0.00,0.00,39.00,26.00,0.00,13.00,0.00,0.00
2025,1,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",23.00,4.00,1.98,0.00,1.03,0.94,0.05,0.00,1.00,641.00,443.00,0.00,70.00,121.00,7.00
2025,1,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",64.00,13.00,2.82,2.84,2.07,0.00,5.27,2.00,0.00,902.00,100.00,376.00,95.00,0.00,331.00
2025,1,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",27.00,8.00,2.60,0.00,2.07,0.00,3.33,0.00,0.00,353.00,141.00,0.00,57.00,0.00,155.00
2025,1,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",9.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,613.00,0.00,0.00,613.00,0.00,0.00
2025,1,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",102.00,15.00,5.25,1.17,4.22,0.00,4.36,0.00,0.00,1098.00,435.00,291.00,179.00,0.00,193.00
2025,1,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",9.00,5.00,3.23,1.00,0.77,0.00,0.00,0.00,0.00,497.00,153.00,312.00,32.00,0.00,0.00
2025,1,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",213.00,65.00,21.86,4.00,11.09,0.68,27.37,11.00,0.00,9914.00,1802.00,3548.00,521.00,16.00,4027.00
2025,1,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",22.00,6.00,1.15,0.00,1.02,0.00,3.83,0.00,0.00,290.00,52.00,0.00,27.00,0.00,211.00
2025,1,G4,Allegiant Air,DEN,"Denver, CO: Denver International",19.00,7.00,1.05,0.00,4.93,0.00,1.01,0.00,0.00,642.00,182.00,0.00,235.00,0.00,225.00
2025,1,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",137.00,39.00,9.56,2.46,8.54,0.00,18.45,1.00,0.00,3022.00,580.00,345.00,332.00,0.00,1765.00
2025,1,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",93.00,8.00,1.76,0.06,1.62,0.00,4.56,1.00,1.00,521.00,50.00,5.00,106.00,0.00,360.00
2025,1,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",91.00,6.00,1.97,0.00,2.27,0.00,1.76,9.00,0.00,225.00,43.00,0.00,126.00,0.00,56.00
2025,1,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",129.00,14.00,4.36,0.87,1.00,0.00,7.76,4.00,1.00,953.00,250.00,32.00,54.00,0.00,617.00
2025,1,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",187.00,16.00,4.46,1.05,3.09,0.00,7.40,9.00,0.00,898.00,171.00,69.00,99.00,0.00,559.00
2025,1,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",81.00,7.00,0.59,1.19,2.04,0.00,3.18,4.00,0.00,386.00,64.00,65.00,78.00,0.00,179.00
2025,1,PT,Piedmont Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",10.00,2.00,0.00,0.18,0.45,0.00,1.37,0.00,0.00,237.00,0.00,7.00,17.00,0.00,213.00
2025,1,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",68.00,19.00,1.61,3.23,6.88,0.00,7.28,1.00,0.00,2972.00,42.00,877.00,352.00,0.00,1701.00
2025,1,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",99.00,11.00,1.98,0.47,0.99,0.00,7.57,1.00,0.00,552.00,98.00,15.00,60.00,0.00,379.00
2025,1,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",61.00,13.00,3.39,2.07,3.80,0.00,3.74,1.00,0.00,609.00,219.00,142.00,126.00,0.00,122.00
2025,1,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",157.00,25.00,4.70,0.31,9.12,0.42,10.45,2.00,0.00,1304.00,150.00,26.00,393.00,10.00,725.00
2025,1,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",51.00,8.00,2.18,0.53,4.89,0.00,0.40,0.00,0.00,388.00,76.00,51.00,249.00,0.00,12.00
2025,1,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",119.00,18.00,3.58,0.53,5.20,0.00,8.69,1.00,0.00,1069.00,179.00,27.00,194.00,0.00,669.00
2025,1,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",82.00,8.00,0.20,1.00,1.07,0.00,5.73,9.00,2.00,2676.00,83.00,92.00,71.00,0.00,2430.00
2025,1,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",99.00,24.00,5.25,1.77,7.60,0.00,9.38,4.00,0.00,1608.00,326.00,242.00,316.00,0.00,724.00
2025,1,PT,Piedmont Airlines,IND,"Indianapolis, IN: Indianapolis International",30.00,7.00,3.31,0.02,2.87,0.00,0.81,1.00,0.00,740.00,497.00,3.00,116.00,0.00,124.00
